Age,Female,Years,College,Certficates,Feedback,NPS,Explorer,Diplomat,Analyst,Salary
36,0,2,1,0,2.23,3,0,0,0,47000
39,0,3,1,1,3.13,4,0,0,1,75000
53,0,2,0,1,2.83,4,1,0,0,59000
26,0,1,1,0,3.49,3,0,0,0,43000
36,1,1,1,5,2,6,1,0,0,67800
56,1,2,1,3,2.31,6,0,1,0,70800
61,1,2,1,1,2.53,4,0,0,0,48800
28,0,2,1,3,2.21,8,1,0,0,70000
44,0,1,1,3,4,4,0,0,1,76000
25,0,1,1,5,1.99,7,0,1,0,55000
52,1,2,1,1,1.98,5,1,0,0,47600
64,0,2,0,1,1.45,5,0,1,0,44000
48,1,1,0,2,2.19,6,0,1,0,65400
62,0,12,0,5,3.85,9,0,1,0,104000
57,0,2,1,1,2.46,3,0,0,0,55000
58,0,10,1,6,2.21,10,1,0,0,111000
58,1,1,1,4,1.75,8,1,0,0,59400
65,0,1,0,1,1.71,7,0,1,0,65000
50,1,1,0,4,4,6,0,0,0,95000
35,0,1,0,3,1.85,6,0,1,0,62000
36,0,2,1,5,2.01,9,1,0,0,122000
53,0,6,1,3,2.66,10,0,1,0,116000
46,0,2,1,2,2.79,5,0,1,0,66000
34,1,2,1,4,2.28,9,0,1,0,71200
49,1,3,1,2,3.38,4,0,0,0,69200
50,1,5,0,3,1.26,6,1,0,0,52000
48,1,1,0,1,2.53,5,1,0,0,53400
63,0,2,1,4,4,8,1,0,0,120000
64,1,2,1,3,3.21,6,0,0,1,73200
30,1,10,1,3,2.74,7,1,0,0,72000
54,0,6,0,0,2.73,9,0,1,0,64000
55,0,1,1,4,2.84,5,0,1,0,81000
49,0,4,1,4,2.34,7,0,1,0,118000
53,0,5,1,2,1.33,8,1,0,0,73000
32,1,2,1,3,3.62,10,0,1,0,109600
47,1,4,1,4,2.62,6,0,0,0,68600
46,0,1,1,2,2.5,6,1,0,0,60000
56,0,1,1,3,4,6,0,0,1,110000
52,1,1,1,1,1.2,5,0,1,0,43600
56,0,1,1,4,4,9,0,1,0,114000
45,0,12,1,2,3.3,5,0,0,0,71000
29,1,1,1,4,1.36,5,1,0,0,58200
34,1,7,0,1,1.84,9,1,0,0,56200
60,0,1,1,2,3.39,7,0,1,0,81000
49,0,1,0,5,3.34,7,0,1,0,86000
34,1,1,1,5,4,9,0,1,0,151200
30,1,5,0,4,2.88,7,0,1,0,70000
29,0,2,1,3,3.78,6,1,0,0,98000
61,0,1,1,3,2.72,6,0,1,0,79000
53,0,2,1,1,3.11,7,1,0,0,92000
58,0,1,1,2,3.38,8,0,0,0,86000
36,1,2,1,2,3.67,6,0,0,0,77800
26,0,9,1,1,3.93,8,0,1,0,66000
43,0,2,0,2,1.64,4,0,0,0,71000
35,1,2,0,5,3.38,6,0,1,0,60000
31,1,1,1,1,1.12,4,1,0,0,52800
64,0,1,1,4,2.29,7,0,1,0,104000
41,1,2,1,5,4,8,0,1,0,124800
42,0,7,1,3,2.16,10,1,0,0,68000
65,0,11,1,4,1.92,8,0,1,0,109000
43,1,6,1,3,2.67,8,1,0,0,94400
24,0,1,1,4,2.31,8,1,0,0,63000
48,1,1,1,2,3.43,6,1,0,0,92400
45,0,1,0,6,2.46,6,1,0,0,101000
63,0,2,1,0,4,4,0,0,1,63000
27,0,2,1,1,2.29,4,0,0,1,49000
32,0,2,1,2,2.21,3,0,0,0,40000
34,1,1,0,3,2.46,4,0,0,1,59200
33,0,10,1,2,1.92,10,1,0,0,72000
61,0,2,0,2,1.93,6,0,1,0,64000
46,0,1,0,5,2.4,7,0,1,0,88000
47,0,2,0,1,3.04,3,0,0,0,55000
28,0,11,1,2,2.05,9,1,0,0,63000
39,0,1,0,1,2.22,7,1,0,0,59000
45,1,1,0,3,2.74,5,0,0,0,53000
61,1,4,1,1,4,8,1,0,0,63800
38,1,2,1,3,1.9,7,0,1,0,73400
51,0,2,0,4,4,7,1,0,0,112000
27,0,2,1,0,1.93,4,1,0,0,46000
53,1,8,1,3,1.2,4,0,0,0,46400
54,0,2,1,3,2.06,7,0,1,0,98000
43,0,2,1,2,1.37,5,1,0,0,75000
41,1,1,1,4,3.43,10,1,0,0,111800
60,0,2,0,5,1.37,8,1,0,0,76000
34,1,1,1,2,3.36,5,0,0,1,62200
65,0,3,1,5,1.31,9,0,1,0,99000
55,1,1,1,2,4,10,1,0,0,84000
61,0,1,1,5,1.47,5,1,0,0,107000
39,0,1,1,1,2.39,3,0,0,1,51000
52,0,1,1,4,4,9,1,0,0,112000
40,0,2,1,3,3.19,8,1,0,0,83000
29,0,2,0,6,2.9,7,0,0,1,48000
31,0,1,1,4,3.05,5,0,0,0,76000
52,1,1,1,3,1.17,4,0,0,0,50600
26,0,3,0,3,1.89,5,0,1,0,59000
64,1,2,1,2,1.4,4,0,0,0,37200
48,0,1,0,3,1.3,7,0,1,0,61000
50,0,2,1,0,2.24,7,0,1,0,68000
52,0,1,1,3,2.44,4,1,0,0,79000
52,1,1,0,2,1.92,5,0,1,0,53600
62,0,2,1,0,2.25,3,0,1,0,95000
40,0,1,1,2,2.33,6,1,0,0,78000
49,1,1,0,0,1.42,3,1,0,0,40200
45,0,6,0,3,2.3,7,1,0,0,80000
58,0,13,1,3,3.52,8,0,1,0,148000
49,1,1,0,3,2.13,7,1,0,0,59200
54,0,2,1,1,3.99,8,0,1,0,127000
25,1,8,0,3,4,7,1,0,0,79000
33,1,2,1,4,4,8,0,0,1,103400
30,0,2,0,1,1.6,5,0,1,0,58000
25,1,2,1,4,3.93,9,1,0,0,105000
34,0,1,0,1,3.05,3,0,1,0,73000
33,0,2,0,3,4,9,1,0,0,64000
42,1,1,1,3,2.72,4,0,1,0,67600
50,0,10,0,3,1.99,6,1,0,0,53000
50,1,10,1,3,3.37,10,1,0,0,86000
44,0,2,1,2,3.34,5,0,0,0,64000
52,0,3,1,2,4,10,1,0,0,109000
39,0,2,1,0,3.14,8,0,1,0,62000
52,0,1,0,3,1.24,5,0,1,0,61000
50,0,1,1,5,1.82,9,1,0,0,97000
56,0,3,0,0,4,4,0,1,0,61000
62,0,1,1,1,1.47,4,1,0,0,66000
36,0,11,1,1,4,8,1,0,0,83000
51,0,2,1,3,3.98,9,0,1,0,122000
36,0,2,1,2,1.94,4,0,0,1,63000
34,0,2,1,2,1.95,5,0,0,1,46000
37,1,7,1,4,4,9,1,0,0,98600
48,0,6,1,1,3.56,9,1,0,0,101000
27,0,2,1,3,3.94,6,1,0,0,101000
43,0,7,0,4,1.8,8,0,0,1,65000
47,0,1,1,4,3.51,8,0,1,0,148000
39,0,2,1,6,1.24,7,1,0,0,122000
27,0,2,0,4,3.76,7,0,1,0,64000
31,0,1,1,2,3.6,5,1,0,0,51000
39,0,2,1,0,1.68,6,0,1,0,64000
47,0,1,1,1,3.8,5,0,0,0,93000
49,0,8,1,1,2.66,8,1,0,0,125000
39,0,2,0,1,1.63,4,1,0,0,69000
42,0,1,1,2,2.03,5,1,0,0,77000
45,0,2,1,1,2.1,3,0,0,0,57000
57,0,9,1,5,1.19,10,0,1,0,84000
37,1,1,1,1,2.13,3,0,1,0,59600
54,1,1,1,3,3.94,6,0,1,0,87200
52,1,4,1,0,2.98,5,0,1,0,56600
39,0,1,1,2,2,8,1,0,0,72000
31,1,1,1,1,3.97,8,1,0,0,84800
46,0,2,1,5,3.98,10,1,0,0,143000
47,1,1,1,2,1.86,5,0,1,0,77600
42,1,1,1,3,3.08,4,1,0,0,86600
35,0,2,0,0,2.21,4,0,1,0,44000
48,1,1,1,1,3.44,6,0,1,0,63400
49,0,2,1,5,2.13,10,0,1,0,107000
25,0,8,1,3,2.11,5,0,0,1,48000
28,0,4,1,2,2.31,8,1,0,0,55000
24,1,2,1,0,1.36,2,0,1,0,44200
33,1,2,1,3,2.88,9,0,1,0,103400
51,0,3,0,2,1.59,4,1,0,0,52000
49,0,2,1,0,2.23,6,0,1,0,86000
54,1,1,1,1,3.13,4,0,0,0,64200
35,0,2,1,1,1.23,3,0,1,0,36000
32,0,2,1,1,4,10,0,1,0,83000
31,0,9,1,2,2.7,8,0,1,0,90000
43,0,2,1,0,2.14,5,1,0,0,78000
35,0,1,1,4,2.88,7,1,0,0,69000
65,1,7,1,4,2.01,8,0,0,1,59000
36,0,1,1,0,2.78,4,0,1,0,50000
36,0,1,1,1,1.47,3,0,0,0,51000
25,1,1,1,2,2.42,3,0,0,1,52000
34,0,7,1,1,2.51,7,0,1,0,70000
25,0,5,1,1,1.82,4,1,0,0,56000
48,0,11,1,0,4,10,1,0,0,91000
56,1,2,1,4,3.59,7,0,0,0,92800
38,0,2,1,4,1.55,4,0,0,0,81000
41,0,2,1,3,3.32,6,0,1,0,67000
34,0,2,1,6,1.57,10,1,0,0,85000
42,0,2,1,4,3.43,8,1,0,0,96000
35,0,3,1,1,2.05,5,1,0,0,63000
52,1,2,1,2,3.28,9,1,0,0,90600
44,1,2,1,5,2.75,10,1,0,0,98200
57,0,4,1,2,3.45,4,0,0,1,62000
56,1,4,1,1,1.64,5,0,1,0,70800
62,0,2,1,2,3.23,6,0,1,0,72000
41,1,2,0,0,2.7,4,0,1,0,68800
64,0,2,0,1,3,3,0,0,0,36000
53,0,2,1,0,2.93,6,1,0,0,85000
44,0,1,1,1,1.96,7,1,0,0,59000
35,0,2,0,4,4,9,1,0,0,110000
39,0,2,0,3,2.21,5,0,1,0,69000
55,1,1,1,1,2.95,5,0,1,0,79000
39,1,1,1,3,3.97,6,0,0,1,70200
42,1,2,1,2,3.5,5,0,0,1,54600
44,1,2,1,2,4,4,0,1,0,92200
34,0,8,0,1,2.78,5,0,1,0,75000
37,1,2,1,3,2.28,4,0,0,0,58600
62,0,2,1,2,3.18,2,0,0,0,51000
27,0,1,1,3,3.22,6,0,0,1,62000
55,0,7,1,5,1.9,10,0,1,0,121000
39,1,1,1,2,3.3,7,0,1,0,69200
55,1,1,1,0,2.13,3,0,1,0,52000
45,0,1,1,1,3.25,5,0,0,0,68000
48,1,2,1,1,2.72,4,0,1,0,73400
42,0,2,1,4,3.77,8,0,1,0,99000
57,1,2,1,1,1.42,3,0,0,0,36600
45,0,3,1,2,1.78,5,0,1,0,69000
49,0,1,0,2,4,4,0,0,0,71000
55,0,1,1,2,3.12,3,0,1,0,58000
26,0,2,1,1,1.51,4,1,0,0,54000
39,0,6,0,4,3.43,5,0,0,1,55000
35,0,7,0,4,3.72,9,0,1,0,96000
40,1,10,1,2,4,7,1,0,0,98000
31,0,8,1,4,2.41,8,1,0,0,69000
42,0,8,1,5,3.11,9,0,0,1,118000
51,0,10,1,3,2.69,9,0,0,0,77000
29,0,4,1,2,4,8,1,0,0,93000
50,0,7,1,5,2.71,7,0,0,1,83000
32,0,5,0,3,2.35,6,0,0,1,41000
38,0,1,0,4,2.47,5,1,0,0,63000
33,0,4,1,3,4,10,0,1,0,141000
42,1,8,1,4,1.71,6,0,0,1,81600
35,1,2,1,2,2.43,6,0,1,0,68000
48,1,2,0,6,2.98,8,1,0,0,88400
46,0,2,0,4,2.54,3,0,1,0,66000
25,1,2,1,4,1.64,9,0,1,0,63000
47,0,1,0,2,3.15,4,0,1,0,82000
50,0,7,0,0,3.57,5,1,0,0,54000
41,0,2,1,3,2.57,3,0,0,0,57000
63,0,1,0,2,2.49,4,1,0,0,53000
36,0,2,1,0,3.28,7,0,1,0,63000
29,1,1,1,0,4,5,1,0,0,59200
57,0,6,1,1,2.47,8,1,0,0,60000
40,0,10,1,2,3.62,8,1,0,0,89000
38,1,2,0,1,2.02,6,0,1,0,50400
54,1,2,1,2,3.25,3,1,0,0,56200
62,0,1,0,3,3.62,7,0,0,0,78000
64,0,1,1,1,1.14,3,0,1,0,55000
50,1,1,1,1,2.78,7,0,0,1,64000
61,1,1,1,3,2.73,9,1,0,0,87800
64,0,8,1,0,3.65,7,0,1,0,69000
65,0,11,1,3,3.03,10,1,0,0,92000
36,0,1,0,2,3.14,4,0,1,0,53000
27,1,1,1,3,1.52,4,0,0,1,45600
45,1,4,1,0,1.99,6,0,1,0,52000
31,0,1,1,0,4,5,0,1,0,77000
59,1,1,1,2,3.91,9,1,0,0,84200
55,0,2,1,6,1.21,8,1,0,0,100000
34,1,2,0,0,3.42,3,0,1,0,43200
24,0,1,1,4,3.66,9,0,1,0,85000
36,0,1,0,3,2.27,7,0,1,0,72000
54,0,2,1,3,2.46,4,0,0,1,56000
48,0,2,1,1,2.3,4,0,1,0,52000
64,0,5,1,2,1.75,7,0,1,0,80000
30,0,2,1,1,3.55,4,0,1,0,42000
40,1,2,1,1,2.01,7,1,0,0,70000
27,0,7,1,3,2.37,5,0,0,0,68000
63,0,1,1,0,3.44,5,1,0,0,42000
57,0,13,0,2,3.5,8,0,0,0,73000
44,0,4,1,2,4,8,0,1,0,127000
64,1,1,1,4,2.2,7,1,0,0,80200
60,1,1,1,1,2.44,3,0,0,1,56000
40,0,2,1,2,2.98,4,0,0,1,61000
39,0,3,0,4,2.09,10,1,0,0,95000
31,0,2,0,6,1.24,4,0,1,0,63000
39,1,1,1,2,2.44,4,0,0,0,66200
33,0,1,1,3,2.17,8,1,0,0,63000
48,0,1,1,0,2.96,6,1,0,0,73000
64,1,9,1,1,2.72,5,0,1,0,49200
61,0,1,1,0,1.87,2,0,1,0,69000
58,0,1,1,1,4,7,0,1,0,73000
48,0,1,0,1,2.72,5,1,0,0,82000
52,1,1,1,2,3.82,4,0,0,0,87600
35,0,2,1,4,2.29,6,1,0,0,82000
37,0,1,0,4,3.25,6,1,0,0,78000
52,0,10,1,3,1.95,9,0,0,0,57000
62,1,2,1,3,3.04,5,1,0,0,85600
63,0,10,1,2,3.38,9,1,0,0,71000
59,0,2,0,1,4,5,0,0,0,77000
60,0,2,0,3,2.66,5,0,0,1,46000
31,1,2,1,2,2,9,1,0,0,61800
64,1,6,1,3,3.38,10,1,0,0,69200
56,0,4,1,3,3.92,9,0,0,0,124000
27,0,3,1,1,1.87,3,0,0,0,41000
46,1,1,1,1,4,7,0,0,1,52800
60,0,1,0,2,1.15,3,1,0,0,60000
38,0,1,1,2,4,8,0,0,1,94000
48,0,12,1,0,2.33,5,1,0,0,69000
25,0,1,1,2,3.48,4,0,0,0,48000
62,0,2,1,0,4,3,0,0,0,77000
63,1,1,1,3,2.9,4,0,0,1,49400
41,0,1,1,1,4,9,0,1,0,78000
44,0,2,1,1,2.38,6,0,1,0,105000
42,0,2,1,4,3.46,7,1,0,0,145000
39,0,1,1,2,2.62,5,1,0,0,62000
47,1,2,1,6,1.27,7,0,0,1,70600
49,0,1,1,6,1.44,8,1,0,0,94000
26,0,6,1,0,1.89,5,1,0,0,59000
62,0,2,1,5,4,10,0,1,0,135000
60,0,2,1,1,1.52,4,1,0,0,72000
44,0,1,1,1,4,4,0,0,1,78000
34,0,2,1,0,3.52,7,0,1,0,86000
49,0,1,1,5,2.29,5,0,0,1,95000
31,0,1,0,1,2.49,5,0,1,0,44000
44,1,3,0,1,2.4,4,1,0,0,62200
28,0,2,1,2,3.19,8,1,0,0,86000
28,0,11,1,2,3.34,7,0,0,1,64000
26,0,1,1,1,4,5,0,0,0,47000
41,0,1,1,1,1.22,3,1,0,0,72000
39,0,9,1,0,2.78,5,0,1,0,53000
57,0,6,1,5,2.69,8,0,0,0,97000
57,1,1,0,1,3.85,5,0,0,0,62600
45,1,1,0,1,2.81,5,1,0,0,50000
52,0,3,1,0,4,6,1,0,0,87000
42,1,4,1,5,2.96,8,0,1,0,87600
31,0,5,1,4,3.14,7,1,0,0,85000
43,0,5,1,0,3.06,7,1,0,0,70000
46,1,2,1,1,2.15,4,1,0,0,76800
28,0,2,1,4,1.51,5,0,0,0,58000
32,1,6,1,2,3.09,8,1,0,0,59600
51,0,2,0,3,2.63,4,0,0,1,55000
48,0,6,1,2,3.86,7,0,0,0,86000
39,1,1,1,3,4,8,1,0,0,130200
63,1,2,1,4,2.97,10,0,1,0,90400
65,0,2,1,3,2.05,7,1,0,0,86000
51,0,10,1,4,1.24,9,1,0,0,105000
33,0,5,0,1,4,7,0,1,0,72000
59,1,1,1,2,3.93,9,1,0,0,78200
29,0,6,1,0,1.7,4,0,0,1,40000
39,1,6,1,1,2.27,4,0,1,0,77200
56,0,9,0,2,3.17,5,1,0,0,87000
55,1,2,0,1,1.18,5,0,1,0,52000
27,1,4,1,0,3.48,2,1,0,0,42600
50,0,4,0,0,4,5,0,0,1,93000
55,0,1,1,2,2.04,6,0,1,0,82000
51,0,2,0,4,3.38,4,0,1,0,72000
40,0,9,1,4,3.41,9,1,0,0,85000
64,1,1,1,2,2.59,7,1,0,0,70200
51,1,7,0,0,3.26,4,0,1,0,57800
45,0,2,1,3,1.88,7,1,0,0,101000
34,0,1,1,3,3.18,7,0,1,0,84000
28,0,11,1,2,3.61,10,0,1,0,92000
61,0,5,0,2,3.73,4,1,0,0,43000
55,1,2,1,4,4,10,1,0,0,93000
61,0,1,1,4,2.33,7,1,0,0,95000
55,0,2,1,2,3.4,7,0,1,0,108000
50,0,1,1,5,2.89,5,1,0,0,97000
39,1,1,0,5,2.11,7,0,0,1,53200
57,0,2,1,5,2.97,9,1,0,0,149000
52,0,2,1,5,2.01,7,0,0,0,70000
61,0,1,1,5,1.89,7,0,0,1,71000
62,0,1,1,0,3.77,6,1,0,0,87000
46,1,1,1,0,1.54,3,0,0,0,45800
57,0,1,0,6,1.87,10,0,1,0,71000
55,0,1,1,4,3.33,4,0,0,0,67000
40,1,2,1,1,4,7,1,0,0,78000
28,0,4,1,2,1.76,5,0,0,0,54000
58,0,7,1,2,2.66,9,0,1,0,101000
25,1,4,0,2,1.69,6,1,0,0,46000
49,0,3,0,1,2.6,6,0,1,0,76000
46,0,1,1,4,1.79,6,0,0,0,100000
45,1,6,1,3,4,10,0,1,0,129000
27,0,10,1,0,4,5,1,0,0,69000
45,0,2,1,1,3.8,7,1,0,0,85000
54,1,2,0,0,2.74,5,0,0,1,45200
32,0,1,1,0,3.71,8,1,0,0,90000
44,0,2,1,3,1.7,5,1,0,0,72000
58,0,2,1,4,2.44,9,0,1,0,116000
37,0,2,1,4,2.64,7,0,0,0,68000
49,0,1,1,0,3.92,4,0,0,1,78000
39,1,2,1,0,2.71,7,0,1,0,66200
33,1,2,1,2,2.5,5,0,1,0,62400
60,1,10,1,2,2.04,7,1,0,0,84000
63,0,6,1,1,1.49,8,0,1,0,56000
48,0,2,1,4,3.37,7,0,1,0,88000
64,0,1,1,1,1.54,5,1,0,0,68000
60,1,2,1,4,2.42,9,0,1,0,75000
46,0,2,1,6,1.73,8,0,1,0,110000
48,0,4,0,6,2.44,10,0,1,0,84000
53,1,2,1,5,1.51,10,1,0,0,112400
52,0,2,1,4,2.27,7,1,0,0,85000
47,1,1,1,2,1.66,6,1,0,0,61600
29,0,1,1,4,4,5,0,0,1,92000
51,0,1,0,2,3.45,6,1,0,0,116000
61,0,2,0,3,3.36,3,0,0,0,60000
42,0,7,0,2,3.13,7,0,0,0,75000
32,0,2,1,1,1.49,5,0,1,0,47000
58,0,10,1,5,3.14,8,0,0,1,108000
52,0,7,1,0,3.09,7,0,1,0,70000
42,0,3,1,1,3.62,9,1,0,0,86000
34,0,2,1,1,2.37,4,0,1,0,67000
56,0,8,1,2,1.39,9,0,1,0,80000
51,1,2,1,4,3.79,10,1,0,0,105800
57,0,2,0,1,1.36,5,0,1,0,48000
56,0,2,1,3,3.43,9,1,0,0,114000
41,0,1,1,2,2.14,6,1,0,0,57000
24,1,2,1,2,3.9,10,0,1,0,62200
58,1,8,1,1,3.56,5,0,0,0,69400
43,1,11,1,1,3.95,7,0,0,1,77400
29,0,2,0,3,3.47,7,1,0,0,63000
39,0,4,1,3,2.44,7,0,0,0,63000
45,0,2,0,5,4,9,1,0,0,109000
49,1,2,1,1,1.8,4,0,0,1,39200
40,1,4,1,6,3.05,10,0,0,0,98000
33,1,1,1,2,3.41,9,0,1,0,92400
48,1,2,0,3,4,8,1,0,0,88400
35,0,3,1,2,1.55,4,0,0,1,58000
52,0,7,1,2,3.23,4,0,0,0,55000
43,0,9,1,4,2.11,9,0,1,0,115000
40,1,2,0,2,4,8,1,0,0,90000
55,1,2,1,4,2.54,5,0,0,0,82000
62,0,2,1,2,1.87,4,0,1,0,76000
61,0,9,0,3,3.84,9,1,0,0,86000
57,0,2,1,2,3.24,4,0,0,1,42000
43,0,4,1,5,2.12,5,0,0,1,73000
53,0,2,1,2,2.59,6,0,1,0,92000
35,0,1,1,5,4,10,0,1,0,124000
33,0,2,0,2,1.58,4,0,0,1,53000
30,0,1,1,4,1.64,5,1,0,0,63000
31,1,2,1,3,1.79,7,1,0,0,61800
62,0,2,1,3,4,5,0,0,1,78000
27,0,9,1,0,2.62,6,1,0,0,59000
26,0,5,1,2,1.2,4,1,0,0,65000
53,0,1,1,2,3.14,9,1,0,0,105000
37,1,1,1,1,2.42,4,0,0,1,64600
49,0,3,1,3,2.5,5,0,1,0,102000
35,0,1,1,2,1.68,8,0,1,0,75000
56,0,2,1,1,1.53,7,1,0,0,68000
42,1,2,1,3,1.92,6,0,1,0,76600
58,0,1,1,1,2.11,6,0,1,0,66000
39,0,2,0,4,2.41,4,1,0,0,77000
44,0,1,1,5,1.33,9,1,0,0,88000
34,0,4,1,6,1.44,10,0,1,0,83000
33,1,2,1,5,1.68,10,0,1,0,84400
58,0,6,1,4,3.84,9,1,0,0,141000
40,1,6,0,4,3.1,9,0,1,0,87000
61,0,2,1,0,3.6,9,1,0,0,87000
35,1,2,1,3,2.03,4,0,1,0,66000
53,0,1,0,5,2.2,4,0,0,1,62000
38,0,1,0,1,3.03,6,0,1,0,82000
51,1,2,0,1,3.45,7,1,0,0,62800
31,0,2,1,2,2.49,4,0,0,0,45000
41,0,3,0,4,1.85,5,0,1,0,101000
35,0,1,1,3,3.33,9,0,1,0,109000
38,1,2,1,3,4,9,0,1,0,85400
60,0,1,1,2,3.36,5,1,0,0,58000
64,0,6,1,4,2.73,8,1,0,0,78000
52,1,2,1,1,2.56,10,1,0,0,70600
24,0,1,1,1,1.16,4,1,0,0,49000
35,1,2,1,6,3.31,10,1,0,0,100000
64,0,2,1,2,3.37,4,1,0,0,81000
45,0,1,1,2,2.05,8,0,1,0,84000
29,0,10,0,0,2.18,4,1,0,0,64000
41,1,2,0,1,2.02,7,1,0,0,63800
36,1,2,1,2,4,10,0,1,0,64800
51,0,4,0,3,2.92,10,1,0,0,71000
40,1,1,1,1,1.72,8,1,0,0,58000
43,0,1,1,4,1.57,8,1,0,0,96000
51,0,2,1,1,2.47,4,0,1,0,59000
49,0,2,1,4,2.21,8,1,0,0,113000
50,1,1,1,3,2.32,5,0,0,0,65000
63,0,1,0,3,1.34,5,1,0,0,73000
28,0,5,0,2,2.59,8,0,1,0,53000
39,0,3,1,6,1.6,10,0,0,0,96000
42,0,2,0,3,3.16,9,1,0,0,82000
42,0,6,1,0,3.46,7,1,0,0,87000
28,0,2,0,2,2.53,5,1,0,0,67000
30,1,2,1,5,2.28,8,0,1,0,74000
46,0,2,1,1,3.65,8,1,0,0,99000
32,0,4,1,0,2.79,5,1,0,0,62000
47,1,1,1,2,2.46,3,0,0,1,62600
47,1,1,1,2,3.81,6,1,0,0,107600
45,0,2,1,6,3.68,9,1,0,0,148000
50,0,1,1,2,2.42,5,1,0,0,104000
35,0,1,1,0,3.64,7,1,0,0,62000
36,0,1,1,3,1.31,8,0,1,0,86000
36,0,2,1,4,1.22,5,1,0,0,62000
62,0,1,1,1,2.07,5,1,0,0,65000
25,0,7,0,1,3.39,6,1,0,0,44000
33,0,2,1,2,1.26,4,0,1,0,65000
44,0,2,1,3,1.38,3,0,0,0,72000
49,0,1,0,0,2.84,3,0,1,0,57000
55,0,2,1,3,3.37,9,0,1,0,93000
59,0,1,0,2,1.93,4,0,0,1,66000
56,0,1,0,3,1.64,3,0,0,0,57000
62,1,1,1,1,3.6,5,1,0,0,58600
36,0,5,1,1,4,4,0,0,1,73000
47,0,2,1,4,2.32,10,1,0,0,95000
30,0,8,1,1,2.91,6,1,0,0,67000
42,0,2,0,2,3.49,6,0,1,0,80000
64,0,2,1,2,4,5,0,0,1,87000
53,0,1,0,3,4,8,1,0,0,89000
30,0,1,1,2,1.8,5,1,0,0,69000
26,0,1,1,4,1.87,8,0,0,1,51000
32,0,1,1,4,3.31,8,0,1,0,146000
52,1,2,0,1,3.93,7,0,1,0,74600
58,1,5,1,0,2.27,7,1,0,0,59400
40,0,1,1,5,3.12,7,1,0,0,135000
28,0,1,1,2,1.54,7,0,1,0,46000
53,1,2,1,5,3.65,9,1,0,0,102400
43,0,2,1,3,3.15,6,0,0,1,58000
62,0,5,1,2,2.84,6,0,0,0,75000
38,1,1,1,2,2.64,3,0,1,0,69400
31,0,2,0,1,3.78,3,0,0,0,47000
45,0,2,1,2,1.98,4,0,1,0,83000
36,0,1,1,4,1.52,6,0,1,0,92000
55,0,1,1,2,3.51,8,0,1,0,85000
25,1,1,1,1,2.82,4,0,0,0,43000
38,1,2,1,2,1.95,5,0,1,0,70400
44,0,2,0,4,4,10,1,0,0,110000
56,1,1,1,1,2.35,4,1,0,0,56800
26,0,1,1,3,3.04,4,0,1,0,43000
30,1,2,1,4,3.21,8,0,1,0,66000
39,0,7,1,5,1.4,10,0,1,0,89000
56,0,4,0,5,2.78,10,0,1,0,117000
44,0,1,1,1,3.31,4,1,0,0,77000
36,1,1,1,1,4,6,1,0,0,62800
47,0,12,1,4,2.53,6,0,1,0,88000
48,1,2,1,0,2.32,6,0,1,0,59400
26,0,4,1,6,1.34,6,0,0,0,57000
30,1,1,1,3,1.95,6,1,0,0,65000
27,0,2,1,4,2.34,4,1,0,0,69000
38,0,1,0,2,2.77,6,1,0,0,80000
60,0,11,1,2,3.04,8,0,1,0,84000
31,0,1,1,4,2.76,8,0,1,0,93000
37,1,6,0,4,3.38,9,0,1,0,76600
38,1,5,0,4,2.3,8,0,1,0,91400
61,0,1,1,0,3.97,7,1,0,0,87000
31,0,2,1,2,3.22,5,0,0,0,55000
30,0,2,1,6,1.54,8,1,0,0,97000
51,1,1,0,1,3.29,6,0,1,0,65800
26,0,1,1,5,4,7,0,0,0,83000
36,0,2,1,1,3.06,7,0,1,0,86000
45,0,3,1,5,3.28,8,0,1,0,130000
38,0,2,1,3,2.26,4,0,0,1,63000
52,0,2,0,5,2.19,9,0,1,0,100000
31,0,1,1,3,1.62,7,1,0,0,71000
56,0,2,0,2,1.5,3,0,0,1,63000
53,0,7,0,2,4,10,1,0,0,89000
44,0,1,1,4,4,8,1,0,0,128000
64,0,1,1,4,3.07,8,0,0,0,89000
31,1,2,1,0,4,4,0,1,0,58800
65,0,7,1,0,1.4,5,1,0,0,59000
45,0,1,0,4,1.53,9,1,0,0,70000
25,0,2,1,3,2.22,9,1,0,0,64000
42,0,2,1,2,3.44,7,1,0,0,102000
41,1,1,0,2,2.39,7,1,0,0,60800
62,0,9,0,5,2.95,9,0,1,0,127000
46,1,1,1,3,2.16,6,0,1,0,58800
57,0,6,1,3,2.22,9,0,1,0,125000
48,1,1,1,3,2.14,2,0,0,1,50400
45,0,1,1,0,4,5,1,0,0,85000
47,1,1,1,3,3.16,8,0,1,0,89600
47,1,1,1,3,1.64,5,0,0,0,53600
32,0,6,0,4,1.99,9,0,1,0,67000
41,0,8,1,3,3.95,9,1,0,0,138000
24,1,1,1,1,2.64,6,0,0,0,44200
51,0,5,1,0,3.3,6,1,0,0,109000
30,1,2,1,2,2.45,4,0,0,0,52000
54,1,2,0,2,2.93,3,0,0,1,42200
52,0,4,0,3,1.91,6,0,1,0,77000
46,1,1,0,2,4,10,0,1,0,71800
38,0,2,1,1,1.72,7,0,1,0,82000
24,0,7,1,3,1.87,7,1,0,0,51000
32,0,1,0,2,2.89,8,1,0,0,59000
