Sales_Rep,Business,Age,Female,Years,College,Personality,Certficates,Feedback,Salary,NPS,Explorer,Diplomat,Analyst
19268,Hardware,47,0,1,1,Explorer,3,1.95,98000,5,1,0,0
19269,Hardware,35,0,3,1,Explorer,1,1.18,82000,3,1,0,0
19270,Hardware,29,1,1,0,Explorer,2,2.61,60200,6,1,0,0
19272,Hardware,56,0,8,1,Diplomat,2,2.05,72000,6,0,1,0
19273,Hardware,41,1,1,1,Sentinel,0,3.51,59800,5,0,0,0
19278,Hardware,24,0,1,1,Explorer,0,3.11,62000,4,1,0,0
19281,Hardware,41,0,9,1,Explorer,4,1.74,99000,9,1,0,0
19283,Hardware,40,0,2,1,Explorer,3,2.79,113000,7,1,0,0
19284,Hardware,64,0,7,1,Diplomat,0,4,74000,6,0,1,0
19286,Hardware,54,0,2,1,Explorer,3,2.53,83000,5,1,0,0
19287,Hardware,31,0,3,1,Diplomat,3,4,96000,9,0,1,0
19288,Hardware,47,0,2,1,Sentinel,0,2.14,68000,3,0,0,0
19291,Hardware,53,0,10,0,Diplomat,6,1.31,93000,9,0,1,0
19295,Hardware,48,0,1,1,Explorer,6,3.46,78000,9,1,0,0
19296,Hardware,43,0,1,1,Explorer,5,3.53,85000,5,1,0,0
19299,Hardware,38,1,1,1,Explorer,2,4,108400,10,1,0,0
19302,Hardware,61,0,2,1,Diplomat,5,3.99,168000,8,0,1,0
19305,Hardware,24,1,2,1,Explorer,1,2.61,55200,7,1,0,0
19313,Hardware,34,0,2,0,Analyst,1,1.43,32000,3,0,0,1
19314,Hardware,29,0,1,1,Explorer,4,2.3,80000,8,1,0,0
19319,Hardware,59,1,4,1,Explorer,4,2.94,126200,9,1,0,0
19320,Hardware,36,1,9,1,Diplomat,4,2.78,94800,10,0,1,0
19324,Hardware,27,0,2,1,Diplomat,3,4,111000,9,0,1,0
19325,Hardware,47,1,1,1,Explorer,2,2.66,75600,7,1,0,0
19326,Hardware,24,0,4,1,Analyst,1,2.7,41000,3,0,0,1
19329,Hardware,62,1,4,1,Analyst,1,3.57,42600,4,0,0,1
19331,Hardware,63,1,5,1,Explorer,1,1.29,53400,7,1,0,0
19333,Hardware,45,0,1,1,Explorer,2,3.27,74000,5,1,0,0
19334,Hardware,52,1,2,0,Explorer,4,2.97,81600,7,1,0,0
19337,Hardware,25,1,4,0,Explorer,0,3.12,42000,5,1,0,0
19338,Hardware,59,0,2,1,Analyst,3,2.67,64000,4,0,0,1
19350,Hardware,27,1,2,1,Explorer,2,4,67600,6,1,0,0
19353,Hardware,40,0,1,1,Explorer,3,3.32,102000,7,1,0,0
19354,Hardware,61,0,1,1,Analyst,0,4,61000,3,0,0,1
19355,Hardware,64,0,1,1,Diplomat,3,1.3,76000,4,0,1,0
19357,Hardware,60,0,10,1,Diplomat,1,3.45,95000,9,0,1,0
19362,Hardware,28,0,7,1,Sentinel,0,1.86,45000,3,0,0,0
19364,Hardware,44,0,1,1,Diplomat,2,1.55,94000,6,0,1,0
19366,Hardware,49,0,2,1,Explorer,3,3.38,122000,7,1,0,0
19373,Hardware,50,0,4,1,Explorer,2,3.69,94000,6,1,0,0
19375,Hardware,57,0,2,1,Explorer,5,1.91,111000,5,1,0,0
19376,Hardware,50,1,8,1,Diplomat,2,2.36,86000,7,0,1,0
19378,Hardware,63,0,1,1,Diplomat,1,1.26,61000,3,0,1,0
19379,Hardware,53,0,1,1,Diplomat,2,3.57,152000,7,0,1,0
19381,Hardware,63,0,1,1,Explorer,0,2.52,57000,5,1,0,0
19382,Hardware,31,0,1,1,Sentinel,3,1.18,54000,3,0,0,0
19383,Hardware,37,0,2,0,Diplomat,1,2.34,68000,3,0,1,0
19384,Hardware,52,0,1,1,Diplomat,6,1.54,92000,5,0,1,0
19385,Hardware,37,0,2,1,Analyst,3,3.11,77000,7,0,0,1
19393,Hardware,57,1,1,0,Explorer,6,3.44,107600,7,1,0,0
19395,Hardware,33,0,1,1,Explorer,2,1.34,76000,3,1,0,0
19400,Hardware,26,0,1,0,Explorer,1,3.17,50000,9,1,0,0
19405,Hardware,39,0,8,0,Analyst,5,1.52,68000,8,0,0,1
19406,Hardware,25,0,1,1,Diplomat,2,2.74,47000,4,0,1,0
19407,Hardware,25,0,2,0,Analyst,0,2.12,22000,2,0,0,1
19408,Hardware,65,0,2,1,Explorer,1,2.35,71000,4,1,0,0
19411,Hardware,55,0,2,1,Diplomat,4,3.07,106000,8,0,1,0
19412,Hardware,54,0,2,1,Analyst,1,1.91,57000,3,0,0,1
19413,Hardware,60,0,2,1,Analyst,5,4,139000,8,0,0,1
19414,Hardware,30,1,10,1,Explorer,2,3.29,91000,8,1,0,0
19415,Hardware,25,0,2,1,Explorer,3,3.21,61000,6,1,0,0
19416,Hardware,48,1,9,1,Analyst,2,4,93400,8,0,0,1
19418,Hardware,37,0,2,1,Explorer,1,3.77,95000,6,1,0,0
19419,Hardware,61,0,1,0,Analyst,1,3.98,50000,3,0,0,1
19421,Hardware,44,1,2,1,Diplomat,2,2.29,73200,4,0,1,0
19424,Hardware,62,1,2,0,Analyst,2,2.78,41600,5,0,0,1
19426,Hardware,42,0,4,1,Sentinel,3,3.83,87000,5,0,0,0
19430,Hardware,24,1,2,1,Explorer,0,3.85,42200,4,1,0,0
19432,Hardware,58,1,1,1,Explorer,2,3.65,64400,6,1,0,0
19433,Hardware,45,0,8,1,Diplomat,4,2.55,75000,10,0,1,0
19434,Hardware,42,0,2,1,Analyst,1,2.06,56000,4,0,0,1
19438,Hardware,34,0,2,1,Diplomat,3,3.72,100000,8,0,1,0
19439,Hardware,34,0,2,1,Diplomat,5,1.86,73000,9,0,1,0
19443,Hardware,48,1,6,1,Sentinel,4,1.99,75400,3,0,0,0
19448,Hardware,35,1,2,1,Sentinel,3,1.83,53000,8,0,0,0
19449,Hardware,48,1,5,1,Explorer,2,2.08,60400,5,1,0,0
19451,Hardware,42,0,1,1,Diplomat,0,2.93,80000,5,0,1,0
19452,Hardware,51,0,1,1,Diplomat,1,3.24,101000,6,0,1,0
19455,Hardware,57,0,7,1,Sentinel,0,1.86,47000,4,0,0,0
19456,Hardware,42,0,4,1,Analyst,6,1.14,86000,6,0,0,1
19457,Hardware,26,0,2,1,Diplomat,0,4,71000,5,0,1,0
19458,Hardware,43,0,4,0,Explorer,2,3.23,89000,5,1,0,0
19459,Hardware,52,0,2,1,Analyst,3,1.34,62000,3,0,0,1
19461,Hardware,27,0,9,1,Explorer,4,3.15,94000,10,1,0,0
19462,Hardware,48,0,1,1,Explorer,1,2.99,95000,5,1,0,0
19465,Hardware,34,0,3,1,Explorer,3,2.37,70000,7,1,0,0
19467,Hardware,52,0,8,1,Explorer,3,4,86000,9,1,0,0
19468,Hardware,44,0,6,1,Explorer,1,2.83,85000,6,1,0,0
19469,Hardware,50,0,2,0,Analyst,2,1.9,49000,6,0,0,1
19470,Hardware,37,0,9,1,Diplomat,2,2.97,100000,9,0,1,0
19471,Hardware,41,1,1,1,Diplomat,2,2.44,75800,5,0,1,0
19472,Hardware,61,0,1,1,Explorer,3,2.28,106000,7,1,0,0
19474,Hardware,40,1,1,1,Analyst,0,3.67,76000,5,0,0,1
19475,Hardware,33,0,1,1,Explorer,3,4,111000,7,1,0,0
19477,Hardware,35,0,1,1,Diplomat,4,1.24,88000,8,0,1,0
19478,Hardware,57,0,2,0,Diplomat,6,1.68,99000,5,0,1,0
19479,Hardware,40,1,1,1,Diplomat,1,3.19,78000,6,0,1,0
19480,Hardware,56,0,1,1,Diplomat,0,1.69,69000,5,0,1,0
19485,Hardware,54,0,2,0,Diplomat,4,3.56,104000,8,0,1,0
19486,Hardware,42,1,1,1,Diplomat,6,2.62,112600,10,0,1,0
19487,Hardware,40,0,5,1,Diplomat,1,1.48,69000,8,0,1,0
19489,Hardware,44,0,6,0,Explorer,1,4,79000,9,1,0,0
19494,Hardware,54,0,2,1,Diplomat,2,3.44,103000,6,0,1,0
19496,Hardware,33,1,1,0,Explorer,2,3.08,69400,7,1,0,0
19497,Hardware,55,0,2,1,Diplomat,2,1.15,60000,6,0,1,0
19498,Hardware,35,0,2,1,Diplomat,5,2.32,102000,8,0,1,0
19503,Hardware,58,1,5,1,Diplomat,2,2.55,79400,8,0,1,0
19509,Hardware,62,0,2,1,Diplomat,0,1.75,56000,5,0,1,0
19511,Hardware,53,0,2,1,Diplomat,1,3.61,119000,9,0,1,0
19513,Hardware,32,0,1,0,Explorer,2,2.71,74000,5,1,0,0
19515,Hardware,36,1,6,0,Explorer,1,1.62,65800,5,1,0,0
19516,Hardware,29,0,1,0,Explorer,4,2.96,83000,7,1,0,0
19517,Hardware,48,0,4,1,Explorer,0,3.89,86000,9,1,0,0
19519,Hardware,45,1,1,1,Sentinel,0,3.27,74000,5,0,0,0
19520,Hardware,50,1,2,1,Explorer,4,2.06,85000,10,1,0,0
19523,Hardware,57,0,2,0,Explorer,3,2.27,82000,4,1,0,0
19524,Hardware,28,1,1,1,Diplomat,5,3.27,72400,7,0,1,0
19525,Hardware,26,1,5,1,Diplomat,2,2.23,64800,6,0,1,0
19528,Hardware,53,0,2,1,Diplomat,4,2.32,78000,8,0,1,0
19534,Hardware,51,0,1,1,Diplomat,5,3.07,105000,9,0,1,0
19536,Hardware,28,0,11,1,Diplomat,2,2.16,79000,5,0,1,0
19537,Hardware,58,0,2,0,Analyst,4,3.11,84000,4,0,0,1
19540,Hardware,45,1,3,0,Sentinel,4,3.34,57000,5,0,0,0
19541,Hardware,64,1,9,1,Diplomat,0,2.86,52200,7,0,1,0
19542,Hardware,25,0,2,0,Explorer,0,1.49,31000,4,1,0,0
19545,Hardware,30,1,1,1,Explorer,3,3.99,70000,8,1,0,0
19547,Hardware,48,1,2,1,Diplomat,1,1.44,54400,5,0,1,0
19549,Hardware,59,0,1,1,Diplomat,3,4,125000,8,0,1,0
19551,Hardware,61,0,4,0,Explorer,1,2.68,64000,6,1,0,0
19553,Hardware,61,0,1,1,Analyst,1,2.73,92000,6,0,0,1
19556,Hardware,60,1,2,1,Diplomat,1,1.54,46000,6,0,1,0
19560,Hardware,26,0,1,1,Diplomat,0,1.92,52000,3,0,1,0
19564,Hardware,61,0,2,0,Diplomat,1,3.12,78000,6,0,1,0
19566,Hardware,25,0,8,1,Analyst,1,2.84,42000,5,0,0,1
19567,Hardware,55,1,9,1,Sentinel,1,2.05,50000,5,0,0,0
19568,Hardware,34,1,1,1,Explorer,0,3.17,78200,5,1,0,0
19572,Hardware,55,0,6,1,Sentinel,2,3,64000,5,0,0,0
19573,Hardware,31,0,2,1,Diplomat,6,1.35,92000,8,0,1,0
19575,Hardware,33,0,1,1,Diplomat,1,4,88000,8,0,1,0
19577,Hardware,27,0,1,0,Explorer,2,3.29,63000,6,1,0,0
19579,Hardware,33,1,2,1,Sentinel,0,2.24,42400,2,0,0,0
19581,Hardware,28,0,2,1,Diplomat,4,1.71,74000,6,0,1,0
19585,Hardware,59,0,2,0,Explorer,4,2.64,74000,9,1,0,0
19586,Hardware,30,0,1,0,Diplomat,4,3.78,105000,7,0,1,0
19588,Hardware,29,0,1,0,Analyst,2,1.91,45000,4,0,0,1
19591,Hardware,54,1,2,1,Diplomat,1,2.92,66200,4,0,1,0
19592,Hardware,52,0,1,1,Diplomat,5,3.67,158000,9,0,1,0
19595,Hardware,30,1,2,1,Explorer,4,3.72,88000,9,1,0,0
19596,Hardware,25,1,1,0,Sentinel,2,2.36,42000,2,0,0,0
19597,Hardware,61,0,1,0,Explorer,3,3.15,94000,6,1,0,0
19599,Hardware,35,0,1,0,Explorer,2,2.24,57000,5,1,0,0
19601,Hardware,54,1,2,1,Explorer,1,1.54,80200,4,1,0,0
19605,Hardware,65,1,2,0,Explorer,2,3.57,70000,6,1,0,0
19608,Hardware,32,0,1,1,Diplomat,3,3.58,90000,8,0,1,0
19610,Hardware,36,0,1,0,Diplomat,4,3.68,104000,9,0,1,0
19612,Hardware,57,0,2,0,Analyst,4,2.11,50000,6,0,0,1
19614,Hardware,47,0,1,1,Diplomat,5,2.97,75000,7,0,1,0
19618,Hardware,60,0,2,1,Diplomat,4,2.97,132000,10,0,1,0
19619,Hardware,54,0,1,1,Sentinel,2,1.67,62000,3,0,0,0
19620,Hardware,58,0,2,1,Explorer,3,3.01,121000,9,1,0,0
19627,Hardware,29,0,1,1,Diplomat,5,3.41,81000,10,0,1,0
19630,Hardware,44,1,1,1,Diplomat,1,3.11,68200,6,0,1,0
19631,Hardware,64,0,9,1,Diplomat,6,2.62,126000,9,0,1,0
19632,Hardware,38,0,7,1,Sentinel,3,1.54,53000,3,0,0,0
19633,Hardware,27,1,1,1,Sentinel,1,3.69,58600,5,0,0,0
19635,Hardware,60,0,4,1,Sentinel,3,1.4,50000,3,0,0,0
19639,Hardware,47,0,1,1,Diplomat,2,2.14,70000,5,0,1,0
19640,Hardware,64,0,6,1,Diplomat,1,3.05,79000,10,0,1,0
19645,Hardware,65,1,1,1,Explorer,2,2.4,61000,7,1,0,0
19647,Hardware,40,1,2,1,Diplomat,1,3.64,66000,4,0,1,0
19649,Hardware,63,1,2,1,Analyst,1,3.44,49400,3,0,0,1
19653,Hardware,42,0,1,1,Sentinel,2,1.9,66000,4,0,0,0
19656,Hardware,44,0,2,1,Explorer,1,2.82,76000,5,1,0,0
19658,Hardware,54,1,9,0,Explorer,5,3.09,111200,9,1,0,0
19659,Hardware,59,0,2,0,Sentinel,3,4,69000,5,0,0,0
19664,Hardware,55,1,11,1,Analyst,4,2.77,76000,8,0,0,1
19669,Hardware,51,0,4,1,Diplomat,3,1.66,91000,8,0,1,0
19670,Hardware,62,0,2,0,Sentinel,4,1.94,61000,5,0,0,0
19672,Hardware,41,0,1,1,Diplomat,2,3.36,85000,6,0,1,0
19673,Hardware,45,0,10,1,Analyst,2,2.97,61000,4,0,0,1
19675,Hardware,54,0,3,0,Diplomat,4,1.89,86000,10,0,1,0
19676,Hardware,32,0,3,1,Analyst,1,2.74,54000,4,0,0,1
19681,Hardware,64,0,2,1,Diplomat,1,2.03,70000,6,0,1,0
19682,Hardware,41,0,4,1,Diplomat,1,3.43,58000,3,0,1,0
19683,Hardware,62,0,2,1,Diplomat,0,3.27,76000,5,0,1,0
19684,Hardware,26,0,2,1,Analyst,6,3.5,77000,8,0,0,1
19685,Hardware,54,0,2,1,Explorer,4,2.29,94000,7,1,0,0
19689,Hardware,26,0,2,1,Sentinel,3,3.97,65000,6,0,0,0
19691,Hardware,63,1,2,1,Analyst,5,2.43,66400,3,0,0,1
19694,Hardware,44,0,1,1,Diplomat,3,2.1,78000,5,0,1,0
19696,Hardware,35,0,1,0,Explorer,0,2.93,49000,4,1,0,0
19699,Hardware,56,0,2,1,Analyst,4,1.52,85000,5,0,0,1
19703,Hardware,58,0,2,0,Analyst,5,1.97,76000,7,0,0,1
19705,Hardware,52,0,8,1,Diplomat,3,3.5,135000,10,0,1,0
19706,Hardware,47,1,2,1,Diplomat,4,4,97600,10,0,1,0
19707,Hardware,34,1,1,1,Diplomat,2,2.47,53200,5,0,1,0
19708,Hardware,44,0,9,1,Analyst,2,1.45,73000,3,0,0,1
19711,Hardware,58,0,2,1,Sentinel,4,2.38,76000,4,0,0,0
19712,Hardware,50,0,2,0,Diplomat,1,1.17,54000,3,0,1,0
19713,Hardware,51,1,2,0,Explorer,2,2.01,69800,6,1,0,0
19714,Hardware,41,0,2,1,Explorer,1,4,87000,10,1,0,0
19715,Hardware,52,0,2,1,Explorer,1,3.43,78000,8,1,0,0
19716,Hardware,62,0,2,1,Sentinel,2,1.32,53000,3,0,0,0
19719,Hardware,25,0,4,1,Explorer,2,3.64,66000,8,1,0,0
19722,Hardware,60,0,12,0,Explorer,1,1.74,61000,6,1,0,0
19728,Hardware,48,0,1,1,Diplomat,5,2.81,96000,10,0,1,0
19729,Hardware,55,0,2,0,Explorer,0,3.43,65000,6,1,0,0
19732,Hardware,51,0,1,0,Analyst,2,1.22,52000,3,0,0,1
19734,Hardware,43,0,5,1,Explorer,1,3.79,92000,8,1,0,0
19735,Hardware,28,1,1,1,Explorer,0,1.92,46400,4,1,0,0
19736,Hardware,42,0,1,1,Sentinel,3,3.35,59000,4,0,0,0
19739,Hardware,31,1,2,1,Explorer,2,2.67,54800,4,1,0,0
19741,Hardware,60,0,8,0,Explorer,1,2.88,67000,6,1,0,0
19742,Hardware,33,0,2,1,Explorer,5,1.98,113000,7,1,0,0
19749,Hardware,56,1,2,1,Sentinel,4,1.5,66800,3,0,0,0
19753,Hardware,32,0,1,1,Explorer,5,3.36,87000,9,1,0,0
19754,Hardware,55,0,1,0,Analyst,4,2.65,67000,7,0,0,1
19756,Hardware,35,1,2,1,Explorer,2,1.22,60000,5,1,0,0
19757,Hardware,26,1,9,0,Sentinel,2,4,45800,6,0,0,0
19758,Hardware,30,1,11,1,Explorer,2,2.05,64000,6,1,0,0
19759,Hardware,56,0,1,1,Explorer,1,3.3,91000,6,1,0,0
19762,Hardware,25,0,8,0,Sentinel,3,3.95,63000,8,0,0,0
19767,Hardware,46,0,1,1,Diplomat,1,3.06,66000,5,0,1,0
19773,Hardware,55,0,1,1,Sentinel,1,2.84,61000,4,0,0,0
19774,Hardware,58,0,2,1,Sentinel,1,1.36,45000,2,0,0,0
19775,Hardware,29,1,1,1,Analyst,1,2.09,49200,3,0,0,1
19776,Hardware,32,1,2,1,Explorer,2,3.25,65600,4,1,0,0
19777,Hardware,44,0,2,1,Sentinel,2,2.51,67000,4,0,0,0
19780,Hardware,36,1,1,1,Explorer,3,1.36,55800,6,1,0,0
19781,Hardware,50,1,2,1,Explorer,3,4,76000,8,1,0,0
19788,Hardware,58,0,2,0,Explorer,4,3.28,90000,8,1,0,0
19789,Hardware,44,0,2,0,Sentinel,0,1.7,29000,2,0,0,0
19791,Hardware,42,1,2,1,Diplomat,1,1.45,63600,5,0,1,0
19792,Hardware,27,1,2,1,Diplomat,2,1.42,42600,5,0,1,0
19794,Hardware,34,0,2,0,Diplomat,0,2.19,40000,3,0,1,0
19796,Hardware,45,0,6,1,Diplomat,2,3.22,134000,8,0,1,0
19799,Hardware,61,0,2,1,Diplomat,1,2.51,94000,4,0,1,0
19800,Hardware,62,0,3,1,Explorer,3,1.24,65000,10,1,0,0
19801,Hardware,58,1,1,0,Diplomat,0,1.5,41400,4,0,1,0
19803,Hardware,60,0,2,0,Analyst,0,3.56,43000,3,0,0,1
19807,Hardware,25,0,1,1,Diplomat,1,4,58000,9,0,1,0
19809,Hardware,65,0,2,1,Explorer,3,1.58,72000,9,1,0,0
19810,Hardware,48,0,2,1,Diplomat,4,3.7,83000,7,0,1,0
19811,Hardware,28,1,3,1,Explorer,0,4,61400,4,1,0,0
19812,Hardware,54,1,1,1,Diplomat,1,2.27,65200,6,0,1,0
19814,Hardware,56,0,2,1,Explorer,1,3.3,75000,4,1,0,0
19817,Hardware,47,0,1,1,Diplomat,5,2.12,98000,6,0,1,0
19818,Hardware,44,0,2,0,Explorer,0,2.8,69000,3,1,0,0
19819,Hardware,42,1,1,1,Explorer,1,1.24,69600,5,1,0,0
19825,Hardware,59,0,1,1,Explorer,1,2.09,61000,5,1,0,0
19828,Hardware,35,0,10,1,Diplomat,3,3.14,94000,10,0,1,0
19829,Hardware,59,0,2,1,Explorer,1,1.68,79000,5,1,0,0
19831,Hardware,28,1,10,1,Diplomat,0,2.55,68400,5,0,1,0
19834,Hardware,43,1,1,1,Sentinel,5,1.35,72400,4,0,0,0
19836,Hardware,38,1,1,0,Explorer,3,1.78,72400,6,1,0,0
19839,Hardware,54,1,1,0,Diplomat,3,1.64,77200,6,0,1,0
19840,Hardware,44,0,2,1,Analyst,0,3.55,79000,3,0,0,1
19843,Hardware,49,0,10,1,Explorer,1,2.5,97000,9,1,0,0
19844,Hardware,34,0,1,0,Explorer,1,3.09,60000,8,1,0,0
19845,Hardware,31,1,2,1,Explorer,4,3.71,100800,7,1,0,0
19846,Hardware,50,1,1,0,Sentinel,3,3.39,64000,5,0,0,0
19850,Hardware,28,0,2,1,Sentinel,1,2.04,34000,3,0,0,0
19851,Hardware,46,0,2,1,Sentinel,2,1.4,66000,4,0,0,0
19852,Hardware,46,0,2,1,Explorer,5,3.06,90000,10,1,0,0
19853,Hardware,59,0,1,1,Sentinel,1,2.33,48000,5,0,0,0
19860,Hardware,54,0,2,0,Explorer,1,4,76000,7,1,0,0
19862,Hardware,43,0,4,1,Analyst,6,3.65,122000,8,0,0,1
19863,Hardware,58,0,2,1,Analyst,5,4,147000,9,0,0,1
19864,Hardware,51,0,1,0,Diplomat,2,3.33,63000,5,0,1,0
19865,Hardware,30,1,1,0,Analyst,4,1.25,46000,4,0,0,1
19868,Hardware,42,0,12,0,Sentinel,4,1.41,68000,4,0,0,0
19869,Hardware,58,0,3,1,Diplomat,4,3.77,105000,8,0,1,0
19870,Hardware,58,1,1,0,Explorer,1,2.59,47400,3,1,0,0
19872,Hardware,63,0,1,1,Explorer,1,1.26,79000,3,1,0,0
19874,Hardware,35,0,1,0,Sentinel,1,2.42,40000,4,0,0,0
19875,Hardware,63,1,1,1,Explorer,2,4,85400,8,1,0,0
19879,Hardware,59,0,2,1,Diplomat,1,1.14,69000,3,0,1,0
19880,Hardware,64,1,1,0,Explorer,0,1.65,46200,4,1,0,0
19881,Hardware,46,0,2,1,Explorer,2,2.87,107000,9,1,0,0
19883,Hardware,53,0,7,1,Explorer,1,2.46,61000,6,1,0,0
19884,Hardware,27,0,1,1,Diplomat,0,4,57000,5,0,1,0
19886,Hardware,58,1,2,0,Diplomat,5,3.16,76400,8,0,1,0
19889,Hardware,27,0,1,1,Analyst,3,1.95,55000,2,0,0,1
19890,Hardware,39,0,1,1,Analyst,2,3.03,55000,5,0,0,1
19891,Hardware,40,0,1,1,Diplomat,4,3.92,109000,9,0,1,0
19892,Hardware,40,1,1,1,Diplomat,3,3.62,92000,5,0,1,0
19893,Hardware,36,0,2,1,Sentinel,0,2.23,47000,3,0,0,0
19895,Hardware,39,0,3,1,Analyst,1,3.13,75000,4,0,0,1
19899,Hardware,53,0,2,0,Explorer,1,2.83,59000,4,1,0,0
19900,Hardware,26,0,1,1,Sentinel,0,3.49,43000,3,0,0,0
19901,Hardware,36,1,1,1,Explorer,5,2,67800,6,1,0,0
19902,Hardware,56,1,2,1,Diplomat,3,2.31,70800,6,0,1,0
19904,Hardware,61,1,2,1,Sentinel,1,2.53,48800,4,0,0,0
19909,Hardware,28,0,2,1,Explorer,3,2.21,70000,8,1,0,0
19910,Hardware,44,0,1,1,Analyst,3,4,76000,4,0,0,1
19912,Hardware,25,0,1,1,Diplomat,5,1.99,55000,7,0,1,0
19917,Hardware,52,1,2,1,Explorer,1,1.98,47600,5,1,0,0
19921,Hardware,64,0,2,0,Diplomat,1,1.45,44000,5,0,1,0
19923,Hardware,48,1,1,0,Diplomat,2,2.19,65400,6,0,1,0
19929,Hardware,62,0,12,0,Diplomat,5,3.85,104000,9,0,1,0
19930,Hardware,57,0,2,1,Sentinel,1,2.46,55000,3,0,0,0
19932,Hardware,58,0,10,1,Explorer,6,2.21,111000,10,1,0,0
19933,Hardware,58,1,1,1,Explorer,4,1.75,59400,8,1,0,0
19935,Hardware,65,0,1,0,Diplomat,1,1.71,65000,7,0,1,0
19937,Hardware,50,1,1,0,Sentinel,4,4,95000,6,0,0,0
19940,Hardware,35,0,1,0,Diplomat,3,1.85,62000,6,0,1,0
19941,Hardware,36,0,2,1,Explorer,5,2.01,122000,9,1,0,0
19942,Hardware,53,0,6,1,Diplomat,3,2.66,116000,10,0,1,0
19943,Hardware,46,0,2,1,Diplomat,2,2.79,66000,5,0,1,0
19944,Hardware,34,1,2,1,Diplomat,4,2.28,71200,9,0,1,0
19946,Hardware,49,1,3,1,Sentinel,2,3.38,69200,4,0,0,0
19948,Hardware,50,1,5,0,Explorer,3,1.26,52000,6,1,0,0
19950,Hardware,48,1,1,0,Explorer,1,2.53,53400,5,1,0,0
19951,Hardware,63,0,2,1,Explorer,4,4,120000,8,1,0,0
19954,Hardware,64,1,2,1,Analyst,3,3.21,73200,6,0,0,1
19957,Hardware,30,1,10,1,Explorer,3,2.74,72000,7,1,0,0
19960,Hardware,54,0,6,0,Diplomat,0,2.73,64000,9,0,1,0
19963,Hardware,55,0,1,1,Diplomat,4,2.84,81000,5,0,1,0
19964,Hardware,49,0,4,1,Diplomat,4,2.34,118000,7,0,1,0
19966,Hardware,53,0,5,1,Explorer,2,1.33,73000,8,1,0,0
19970,Hardware,32,1,2,1,Diplomat,3,3.62,109600,10,0,1,0
19971,Hardware,47,1,4,1,Sentinel,4,2.62,68600,6,0,0,0
19972,Hardware,46,0,1,1,Explorer,2,2.5,60000,6,1,0,0
19982,Hardware,56,0,1,1,Analyst,3,4,110000,6,0,0,1
19985,Hardware,52,1,1,1,Diplomat,1,1.2,43600,5,0,1,0
19988,Hardware,56,0,1,1,Diplomat,4,4,114000,9,0,1,0
19993,Hardware,45,0,12,1,Sentinel,2,3.3,71000,5,0,0,0
19994,Hardware,29,1,1,1,Explorer,4,1.36,58200,5,1,0,0
19998,Hardware,34,1,7,0,Explorer,1,1.84,56200,9,1,0,0
19999,Hardware,60,0,1,1,Diplomat,2,3.39,81000,7,0,1,0
20000,Hardware,49,0,1,0,Diplomat,5,3.34,86000,7,0,1,0
20004,Hardware,34,1,1,1,Diplomat,5,4,151200,9,0,1,0
20006,Hardware,30,1,5,0,Diplomat,4,2.88,70000,7,0,1,0
20007,Hardware,29,0,2,1,Explorer,3,3.78,98000,6,1,0,0
20008,Hardware,61,0,1,1,Diplomat,3,2.72,79000,6,0,1,0
20010,Hardware,53,0,2,1,Explorer,1,3.11,92000,7,1,0,0
20012,Hardware,58,0,1,1,Sentinel,2,3.38,86000,8,0,0,0
20014,Hardware,36,1,2,1,Sentinel,2,3.67,77800,6,0,0,0
20017,Hardware,26,0,9,1,Diplomat,1,3.93,66000,8,0,1,0
20018,Hardware,43,0,2,0,Sentinel,2,1.64,71000,4,0,0,0
20020,Hardware,35,1,2,0,Diplomat,5,3.38,60000,6,0,1,0
20021,Hardware,31,1,1,1,Explorer,1,1.12,52800,4,1,0,0
20025,Hardware,64,0,1,1,Diplomat,4,2.29,104000,7,0,1,0
20026,Hardware,41,1,2,1,Diplomat,5,4,124800,8,0,1,0
20027,Hardware,42,0,7,1,Explorer,3,2.16,68000,10,1,0,0
20031,Hardware,65,0,11,1,Diplomat,4,1.92,109000,8,0,1,0
20032,Hardware,43,1,6,1,Explorer,3,2.67,94400,8,1,0,0
20034,Hardware,24,0,1,1,Explorer,4,2.31,63000,8,1,0,0
20035,Hardware,48,1,1,1,Explorer,2,3.43,92400,6,1,0,0
20036,Hardware,45,0,1,0,Explorer,6,2.46,101000,6,1,0,0
20037,Hardware,63,0,2,1,Analyst,0,4,63000,4,0,0,1
20041,Hardware,27,0,2,1,Analyst,1,2.29,49000,4,0,0,1
20042,Hardware,32,0,2,1,Sentinel,2,2.21,40000,3,0,0,0
20043,Hardware,34,1,1,0,Analyst,3,2.46,59200,4,0,0,1
20044,Hardware,33,0,10,1,Explorer,2,1.92,72000,10,1,0,0
20045,Hardware,61,0,2,0,Diplomat,2,1.93,64000,6,0,1,0
20046,Hardware,46,0,1,0,Diplomat,5,2.4,88000,7,0,1,0
20047,Hardware,47,0,2,0,Sentinel,1,3.04,55000,3,0,0,0
20048,Hardware,28,0,11,1,Explorer,2,2.05,63000,9,1,0,0
20049,Hardware,39,0,1,0,Explorer,1,2.22,59000,7,1,0,0
20052,Hardware,45,1,1,0,Sentinel,3,2.74,53000,5,0,0,0
20053,Hardware,61,1,4,1,Explorer,1,4,63800,8,1,0,0
20056,Hardware,38,1,2,1,Diplomat,3,1.9,73400,7,0,1,0
20059,Hardware,51,0,2,0,Explorer,4,4,112000,7,1,0,0
